,Players,AgeScore,score90sScore,GlsScore,StandardShScore,StandardSoTScore,StandardSoTpercentageScore,StandardSh90Score,StandardSoT90Score,StandardGShScore,StandardGSoTScore,StandardDistScore,StandardFKScore,PerformancePKScore,PerformancePKattScore,ExpectedxGScore,ExpectednpxGScore,ExpectednpxGShScore,ExpectedGxGScore,ExpectednpGxGScore,TotalScore
533,H. Driscoll,-0.5812515730257589,0.8658238773810109,0.046904086627939934,0.07957177676207779,0.22592168305670618,0.45966016017765654,0.00043062139603085113,0.3061912806653064,-0.5835678204509253,-0.9882211276647359,-0.30170654632179555,-0.3805595115725141,-0.11283852512101722,-0.18894100486182372,0.44763583376607907,-0.35572234766694144,-0.3849492483383022,-0.42828612780307795,-0.7647464100535267,-2.6386509230476114
534,K. Amoit,-1.4580547933527517,-1.1828939953085227,-0.4870389460319847,-1.4149093878542194,-1.4212783187305962,,-1.2147069661924172,-1.1834410827823365,,,,-0.6094657304404738,-0.6907055665864528,-1.1977192306213587,-1.0626809999156004,-0.9528811882008923,,-0.011805254578133093,0.6043529795584067,-12.283228481037334
535,R. Zamani,-0.36205076794401075,-1.1231439436581607,-0.6924016509011864,1.0558660049033777,2.760075531960248,1.7010723980042541,0.7567917728541467,2.7586348058534997,-1.781417557165978,-1.217206882842546,-0.7096650398951853,-0.3347782677989221,-0.6907055665864528,0.08618032943623123,1.08099450595517,0.8385953334009604,0.005028149997502366,-1.6256686383247945,-2.0811881308342315,0.4250123864139215
536,E. Hor,-0.36205076794401075,1.2050826452262873,-0.5281114870058251,-0.3109459144944419,-0.24470688888252307,0.08543891955156073,-0.29095441236242353,-0.3841261560543331,-0.6757101078905446,-0.11807525798905827,-0.15916683169976786,0.9013153140880604,0.4650285163444183,-0.4640623391598786,-0.7703616127514044,0.0785749909032046,0.6549904805571769,0.0923149637281031,0.3410646354022658,-0.4844613104331343
537,H. Sat?,-0.8004523781075071,-1.2001101118857456,-1.1441996016134306,2.204889211869677,-1.1316607359987627,-1.9360094413850364,1.6929436898227979,-1.4196023111337923,-1.8735598446055977,,2.5589180712651047,-0.472121999119698,0.4650285163444183,-0.9225978963233035,-0.867801408472803,-1.6043271960561116,-1.8148663755695857,0.40467561864681173,0.23574929773980935,-15.250209789165512
538,X. James,0.29555164730123384,0.3057937322513462,0.25226679149714176,0.8155474256685961,0.3345282765811436,-0.23812355050943076,0.6017997336209262,0.6150175023556715,0.7064242037037473,0.11091049718875157,-0.7514439217671588,-0.472121999119698,0.3687173427668456,-0.4640623391598786,0.39891593590537966,0.6214466641158874,0.6549904805571769,0.508795836953048,0.23574929773980935,4.900703557650539
539,Q. Oren,-0.14284996286226254,0.39997601705615415,0.08797662760178021,0.7254279584555532,0.8413590463618519,-0.0033501084281390243,0.5956000520515973,0.5968512540209441,0.1535704790660305,-0.43865531523799217,-1.169232740486895,-0.5179032428932899,-0.40177204585373494,0.6364229980323411,0.3501960380446803,1.2186055046498383,-0.514941714450237,0.14437507288122123,-0.027539046416331692,2.53411687159311
540,Z. Eshun,-0.5812515730257589,0.9032942487549669,-0.07631353629358113,0.4700894680185977,1.058572233410727,0.5920266252026074,0.44060801281837686,1.0691737107238553,0.5221396288245085,-0.2554667110957443,0.21438552386140808,0.6724090952201006,-0.6907055665864528,-0.09723389342913873,0.739955220930275,0.29572366018827784,0.005028149997502366,-0.480346236956196,-0.7120887412222985,4.0899993193420325
541,J. Sharon,-0.14284996286226254,-0.6947664547072596,-0.5281114870058251,-0.018057646052052106,0.8594601452825914,1.329030029230421,0.0066303029653596735,0.9601762207154911,-1.2285638325282613,-1.3545983359492317,-1.038980932297801,-0.6552469742140659,0.07978382203412793,0.5447158865996561,0.009156753019784972,0.13286215822447292,1.5649377433407206,-1.4694883108654402,-1.1860077607033523,-2.829918635772926
542,P. Uddin,0.7339532574647303,0.5164379821373682,1.1147901519477892,-0.05560742405748674,0.35262937550188317,0.44549749313794995,-0.02436810488128444,0.26985878399585167,1.167135640901845,0.29409910133099937,0.2586219870199683,0.30615914503136515,1.0428955578098538,1.5534941123591908,0.8861149145123729,-0.029999343739331868,0.005028149997502366,0.9773368193311109,0.6043529795584067,10.418430579360084
543,X. Namuyanja,-1.4580547933527517,-0.9854150110403769,-0.8156192738227076,-1.1445509862150902,-1.2402673295232003,-1.9305622617543798,-0.8985232061566476,-1.2379398277865188,-1.4128484074075005,,2.6154424408565986,-0.24321578025173823,-0.5943943930088801,0.08618032943623123,-0.9652412041942016,-0.8443068535583558,-2.3348362400173253,0.0923149637281031,-0.18551205291001632,-13.497349886978757
544,X. Natamba,-1.4580547933527517,-1.2092245265442754,-0.9388368967442287,-1.4073994322531322,-1.294570626285419,,-1.2519050556083902,-1.201607331117064,,,,-0.7010282179876577,-0.30546087227616237,-0.18894100486182372,-0.8190815106121037,-1.0071683555221607,,0.35261550949369364,-0.2381697217412446,-11.66883283541272
545,J. Pedro,-0.5812515730257589,1.2547055694782832,0.046904086627939934,0.8756270704772914,0.3888315733433624,-0.44239278665904647,0.6947949571608584,0.46968751567785255,-0.39928324557168626,-0.43865531523799217,0.5756499729896504,-0.42634075534610605,-0.5943943930088801,-0.6474765620252486,0.6425154252088763,0.29572366018827784,0.2650130822213723,-0.5844664552624322,-0.7120887412222985,0.683103086014315
546,B. Nambuya,-1.2388539882710035,0.468840483365046,-0.4459664050581444,-0.2508662696857467,-0.08179699859586684,-0.11828559863498941,-0.2723553676544371,-0.3841261560543331,0.06142819162641107,-0.576046768344678,-0.04366051123019397,-0.5179032428932899,-0.40177204585373494,-0.7391836734579336,-0.3806024298658096,-0.13857367838186835,-0.514941714450237,-0.011805254578133093,-0.5541157347286139,-6.140587162747556
547,H. Jaber,-1.0196531831892552,-0.965160756243644,-1.0620545196657498,-0.5062047601227019,-1.204065131681721,-1.9360094413850364,-0.42114772531832867,-1.1471085861128818,-1.5971329822867395,,0.7353927566177854,-0.1058720489309624,0.5613396899219908,-0.09723389342913873,-1.5011600806618943,-0.4642966823094779,-2.0748513077934554,-0.11592547288436932,-0.3961427282349292,-13.317286853710506
548,G. Oduro,0.07635084221948565,-0.8608513440404695,-1.185272142587271,0.6878781804501184,-0.82394205434619,-1.3891126064671317,0.6017997336209262,-0.8382823644225169,-0.39928324557168626,-1.0340182787002978,1.1064875308923743,1.9085026771070832,0.3687173427668456,0.17788744086891622,-0.867801408472803,-0.8443068535583558,-0.7749266466741067,-0.5844664552624322,-0.7120887412222985,-5.38672839339981
549,V. Roger,-1.2388539882710035,-0.37677465439855284,-0.5281114870058251,-0.17576671367487742,-0.46192007593139817,-0.4799783261105756,-0.17936014411450485,-0.22062992104178675,-1.50499069484712,-1.7667726952692897,-0.3778915662059829,-0.472121999119698,0.3687173427668456,-0.7391836734579336,-0.33188253200511036,0.24143649286700955,1.174960345004916,-0.8968271101811409,-0.7647464100535267,-8.730697811049554
550,I. Romano,-1.6772555984345,-1.1697287296906462,-1.185272142587271,-1.452459165859654,-1.204065131681721,,-1.2519050556083902,-1.3106048211254282,,,,-0.7468094617612497,-0.9796390873191705,-0.18894100486182372,-1.0139611020549009,-1.6043271960561116,,0.040254854574985004,0.4990376418959504,-13.245676000569935
551,D. Ortíz,-0.8004523781075071,0.9448154710882694,1.0737176109739488,-0.04809746845639981,0.20782058413596657,0.11267481770484282,-0.018168423311955617,0.07003005231385077,1.167135640901845,1.1184478199711152,-0.11738794982779424,-0.5636844866668819,1.6207625992752892,0.17788744086891622,0.39891593590537966,-0.3014351803456731,-0.3849492483383022,0.9773368193311109,0.5516953107271786,6.187064968143199
552,A. Al-Qahtani,-1.8964564035162481,-1.199097399145909,-1.1441996016134306,2.3100285902848934,-1.3669750219683776,-1.933285851569708,2.0091274498585676,-1.2924385727907008,-1.5971329822867395,,-0.3508581720535291,-0.06009080515737044,-0.016527351543444636,-0.2806481162945087,-0.9165213063335023,-1.4414656940923067,-1.4248889772337812,-0.11592547288436932,-0.2381697217412446,-10.955525410081709
553,A. Azmi,-0.36205076794401075,1.176726688510861,1.9773135123984367,0.6653483136468578,0.9861678377277686,0.34526938793387163,0.4964051469423361,0.9238437240460364,2.0885585152980393,1.3016364241133627,-0.9406776808343335,-0.014309561383778516,-0.2091496986985898,-0.37235522772719365,0.9348348123730722,0.4042979948308142,-0.7749266466741067,1.8623586749341186,1.6048486873517431,12.094140136845304
554,N. Almeida,-0.5812515730257589,-0.15904141533367405,1.7719508075292352,1.8143715206131568,0.6241458593129771,-0.6379465353996119,1.556550695297564,0.6513499990251262,-0.6757101078905446,-0.11807525798905827,0.3102311940382889,-0.15165329270455435,2.487563161473443,2.6539794495514104,2.1528322588905553,1.978625847147594,1.174960345004916,-0.3762260186499598,-1.343980767197037,13.132676169694069
555,C. Lim,0.9531540625464785,-1.175805006129666,-0.9799094377180689,0.019492131953382532,-1.1135596370780232,-1.938188313237299,0.012829984534688496,-1.2197735794517914,-0.5835678204509253,,-2.058877166231275,-0.24321578025173823,0.4650285163444183,0.45300877516697113,0.3501960380446803,0.8385953334009604,1.174960345004916,-1.6777287474779123,-2.4497918126528293,-9.173152113683035
556,I. Moses,0.07635084221948565,0.47896761076341265,-0.4459664050581444,-0.5512644937292235,-0.009392602912908435,1.065931253069716,-0.5513410382742338,0.10636254898330552,1.167135640901845,-0.2554667110957443,-0.22797910772419486,-0.014309561383778516,-0.49808321943130757,1.1866656666284507,-0.08828304270161363,0.29572366018827784,0.5249980144452419,-0.42828612780307795,-0.2381697217412446,1.5935932053442636
557,P. Namono,1.1723548676282267,-0.12460918217922812,0.9504999880524277,0.25230075558707693,-0.17230249319956484,-0.3443435533072309,0.1492229790599226,-0.075299934363968,0.7985664911433669,0.8436649137577431,0.47734672152618335,1.9085026771070832,-0.9796390873191705,-0.4640623391598786,0.5450756294874776,0.5671594967946191,-1.0349115788979766,0.7690963827186384,0.13043396007735292,5.369056694513102
558,X. Lopez,-1.0196531831892552,0.1305944282596065,-0.281676241162783,0.41751977881098934,0.22592168305670618,-0.28878232107453544,0.32281406300112936,0.288025032330579,0.1535704790660305,-1.07981542973586,0.35201007591026207,-0.19743453647814627,-0.016527351543444636,-0.005526781996453764,0.6912353230695757,0.7300209987584237,-1.0349115788979766,-1.2612478742529676,-0.4488003970661574,-2.3226638331342775
559,J. Hui,1.8299572828734711,0.7351839339420837,0.08797662760178021,-0.3259658256966158,-0.04559480075438764,-0.002805390465073491,-0.2165582335304778,-0.329627411050151,0.8907087785829864,0.01931619511762753,0.42082235193468953,0.30615914503136515,-0.30546087227616237,-1.1060121191886734,-0.3806024298658096,-0.08428651106060019,-0.7749266466741067,0.8211564918717567,0.7623259860520913,2.3017665524457938
560,O. K?rkli?š,0.5147524523829821,-0.7484402299186018,0.33441187344482237,-0.303435958893355,0.026809594928570567,0.40028590220350135,-0.32815250177839644,-0.23879616937651413,-0.30714095813206677,0.01931619511762753,1.6619009016609654,0.7181903389936927,0.07978382203412793,-0.005526781996453764,-0.9652412041942016,-0.35572234766694144,-0.514941714450237,0.508795836953048,0.9729566613770043,1.469805712689574
561,S. Chu,0.7339532574647303,2.088168154363842,1.7308782665553948,-0.25837622528683346,0.2440227819774456,0.47927000684801957,-0.24755664137712177,0.2335262873263971,0.3378550539452696,0.6604763096154953,-1.139741765047855,-0.15165329270455435,2.9691190293613055,2.2871510038206706,1.3733138931193665,0.024287823581936444,1.9549151416765254,0.5608559461061661,0.6570106483896351,14.537475679735836
562,G. Sserugo,1.391555672709975,-0.645143530455264,-0.5281114870058251,-0.23584635848357283,-0.5343244716143565,-0.7300038711577052,-0.23515727823846413,-0.4386249010585151,-1.1364215450886421,-1.4461926380203558,-1.6607489978042318,-0.42634075534610605,-1.1722614344743156,0.08618032943623123,-0.283162634144411,0.3500108275095459,-0.3849492483383022,-1.6256686383247945,-1.4492961048594932,-22.209014129517204
563,C. Haruna,-1.0196531831892552,-1.1747922933898296,-0.8156192738227076,-1.4299292990563932,-1.25836842844394,,-1.2457053740390611,-1.2379398277865188,,,,-0.014309561383778516,-0.8833279137415979,-0.18894100486182372,-1.0139611020549009,-1.5500400287348435,,-0.0638653637312512,0.6043529795584067,-11.292099674677496
564,X. Kabugho,-0.8004523781075071,-1.024910807894006,-1.1441996016134306,-0.02556760165313903,-1.2764695273646796,-1.9305622617543798,0.07482680022797672,-1.3106048211254282,-0.7678523953301641,,2.229602178862489,-0.19743453647814627,-1.1722614344743156,-0.09723389342913873,-1.2088406934976983,-1.278604192128502,-0.9049191127860415,0.14437507288122123,-0.027539046416331692,-10.718648252081223
565,Z. Shaikh,1.1723548676282267,-0.4912111940000939,-0.281676241162783,-0.2658861808879204,-0.5524255705350961,-0.444571658511309,-0.25995600451577944,-0.329627411050151,0.3378550539452696,0.06511334615318955,-0.34840059076694246,0.12303416993699733,-0.2091496986985898,0.5447158865996561,-0.08828304270161363,-0.41000951498820976,0.5249980144452419,0.5608559461061661,-0.027539046416331692,-0.3798088694200728
566,G. Mar,-0.36205076794401075,-0.876042035138019,-0.6924016509011864,-0.18327666927596434,-1.3126717252061588,-1.9398224671264959,-0.12356300999054547,-1.4014360627990647,-0.7678523953301641,,0.3372645881907423,-0.06009080515737044,-0.5943943930088801,-0.7391836734579336,0.6912353230695757,0.6757338314371555,1.8249226755645904,-2.0942096207028573,-2.0811881308342315,-19.398053977221632
567,D. Andersson,0.9531540625464785,2.386918412615653,0.29333933247098193,0.5301691128272931,0.316427177660404,-0.1564158560495845,0.4840057838036785,0.21536003899166975,0.1535704790660305,0.01931619511762753,1.1679270630570413,0.9928778016352444,-0.8833279137415979,-0.5557694505925636,-0.23444273628371162,0.024287823581936444,-1.6848739094576506,-0.1679855820374874,0.7623259860520913,4.616863821263534
568,P. Mahmoudi,-1.4580547933527517,-1.0876989977638778,-0.7745467328488672,-0.874192584575961,-1.2402673295232003,-1.9387330312003643,-0.7373314853540983,-1.201607331117064,-1.0442792576490225,,2.2345173414356623,-0.15165329270455435,-0.49808321943130757,-1.0143050077559885,-1.160120795636999,-1.3328913594497702,-1.4248889772337812,0.4567357277999299,-0.3961427282349292,-13.643543854596942
569,U. Molla,1.8299572828734711,1.0562138724703005,0.37548441441866276,-0.4536350709150934,-0.20850469104104405,0.11104066381564583,-0.2785550492237659,-0.2932949143806962,1.0749933534622251,0.6146791585799333,-0.43933109837065004,-0.1058720489309624,-1.075950260896743,-0.9225978963233035,-0.42932232772650897,0.24143649286700955,-0.9049191127860415,0.19643518203433932,0.6043529795584067,0.9926109294851848
570,N. Katusabe,0.5147524523829821,0.9124086634134966,-0.5691840279796655,-0.42359524851074587,-0.6248299662180544,-0.7065809987458826,-0.3529512280557118,-0.638453632740516,0.24571276650565005,-0.576046768344678,-1.2454177603710823,-0.15165329270455435,0.3687173427668456,-0.5557694505925636,-0.6729218170300055,-1.1157426901646972,0.005028149997502366,0.0923149637281031,-0.29082739057247275,-5.78503993323605
571,I. Zia,2.2683588930369676,-0.5266561398943764,-0.281676241162783,0.03451204315555622,0.13541618845300818,0.011357276574633087,0.07482680022797672,0.25169253566112426,-0.4914255330113057,-0.2096695600601823,-1.031608188438041,-0.014309561383778516,-1.1722614344743156,-0.005526781996453764,-0.5754820213086069,-0.029999343739331868,0.005028149997502366,0.19643518203433932,0.18309162890858113,-1.1778961074194865
572,L. Muñoz,-1.0196531831892552,-1.216313515723132,-0.6513291099273462,-1.4975188994661754,-1.1859640327609815,,-1.2085072846230884,-1.4014360627990647,,,,-0.15165329270455435,0.27240616918927313,0.5447158865996561,-1.2088406934976983,-1.4414656940923067,,0.5608559461061661,0.6570106483896351,-8.947693118498872
573,N. Magombo,0.5147524523829821,-1.2061863883247657,-0.6924016509011864,-1.452459165859654,-1.0773574392365441,,-1.258104737177719,-1.1107760894434273,,,,-0.24321578025173823,-0.11283852512101722,-0.09723389342913873,-1.598599876383293,-0.7900196862370876,,0.14437507288122123,-0.13285438407878813,-9.112920091180156
574,N. Twesigye,0.7339532574647303,-0.5671646494878423,-0.9799094377180689,-0.5813043161335711,0.26212388089818517,1.470111981664422,-0.4831445410116169,0.25169253566112426,-1.6892752697263589,-1.7667726952692897,-0.11493036854120761,-0.19743453647814627,-0.5943943930088801,0.45300877516697113,-1.0626809999156004,-0.7900196862370876,-0.12496431611443243,0.040254854574985004,0.13043396007735292,-5.610415964134332
575,B. Mpofu,-1.2388539882710035,-1.0836481468045314,-0.6924016509011864,-0.8441527621716133,-1.3126717252061588,-1.936554159348102,-0.7683298932007424,-1.2197735794517914,-0.1228563832528279,,-2.0367589346519948,-0.014309561383778516,-0.49808321943130757,0.17788744086891622,-0.9652412041942016,-0.5185838496307462,0.2650130822213723,-0.011805254578133093,0.025118622414896506,-25.592010333945865
576,R. Lau,-0.8004523781075071,-0.4233594404310386,0.5808471192878645,0.31989035599685944,0.11731508953226857,-0.21197708828227993,0.35381247084777334,0.14269504565276026,0.24571276650565005,0.24830195029543736,-0.3557733346267028,0.12303416993699733,-0.5943943930088801,-0.5557694505925636,-0.33188253200511036,-0.3014351803456731,0.7849829466691115,0.6129160552592842,0.07777629124612472,0.032240463830375585
577,X. Tembe,-1.0196531831892552,-0.4203213022115287,0.9915725290262681,0.41000982320990226,0.9318645409655498,0.9341095060078306,0.2856159735851564,0.9783424690502185,0.7985664911433669,-0.30126386213130624,-0.023999860937500037,-0.7468094617612497,-1.075950260896743,0.45300877516697113,0.6912353230695757,0.29572366018827784,-0.7749266466741067,0.35261550949369364,0.6043529795584067,3.364093002663529
578,R. Saad,-2.1156572085979963,-1.2061863883247657,-0.9799094377180689,2.325048501487067,-1.0773574392365441,-1.9354647234219704,1.866534773764005,-1.3832698144643374,-1.5971329822867395,,-1.5599881650541778,-0.1058720489309624,-0.2091496986985898,-1.1060121191886734,1.3245939952586672,1.0557440026860334,-0.6449341805621718,-2.8751112579996283,-2.186503468496688,-12.410627659785542
579,G. Lubis,-0.5812515730257589,0.2460436806009841,-0.1995311592151022,-0.3184558700955289,-0.17230249319956484,0.29297646347957,-0.24755664137712177,-0.16613117603760486,0.7985664911433669,-0.713438221451364,-0.579413231706091,0.0772529261634054,0.5613396899219908,0.36130166373428624,0.1553164466018831,0.5128723294733508,-0.9049191127860415,0.14437507288122123,-0.7647464100535267,-1.4977011249476462
580,D. Jafari,-0.36205076794401075,-0.6795757636097098,0.005831545654099543,0.011982176352295605,0.4612359690263206,0.7832226302386476,-0.04916683115859973,0.5060200123473073,0.7064242037037473,-0.02648095591793449,0.42819509579444986,0.21459665748418122,-0.5943943930088801,-0.005526781996453764,0.10659654874118372,0.024287823581936444,-1.0349115788979766,-0.42828612780307795,-0.18551205291001632,-0.11751259032249023
581,C. Go,1.610756477791723,-1.1778304316093393,-0.6102565689535058,-1.4900089438650885,-1.1135596370780232,,-1.2457053740390611,-1.2379398277865188,,,,-0.7010282179876577,-0.016527351543444636,0.5447158865996561,-1.4037202849404957,-1.495752861413575,,-0.011805254578133093,0.6043529795584067,-7.744309409845059
582,T. Fontaine,0.7339532574647303,-1.1180803799589774,-0.7334741918750268,-0.6939536501498749,-1.167862933840242,-1.9311069797174454,-0.49554390415027455,-1.1652748344476092,-1.320706119967881,,0.8926779589593333,-0.3805595115725141,0.5613396899219908,0.36130166373428624,-1.5498799785225938,-0.7900196862370876,-1.6848739094576506,0.24849529118745742,0.3410646354022658,-9.89250358322711
583,B. Namazzi,1.8299572828734711,1.39445992757574,-0.11738607726742152,0.16218128837403414,-0.13610029535808565,-0.47943360814751007,0.13682361592126493,-0.02080118935978588,-1.2285638325282613,-0.3470610131668682,0.96149023498376,0.031471682389813474,1.909696120008007,1.4617870009265057,0.10659654874118372,-0.8443068535583558,0.005028149997502366,0.4567357277999299,-0.3961427282349292,4.886431981969995
584,L. Schubert,0.9531540625464785,-0.8993344281542619,-1.2674172245349515,-0.7014636057509618,-1.1859640327609815,-1.9354647234219704,-0.6071381723981932,-1.2561060761212461,-0.4914255330113057,,2.4139207753564906,2.915690040126106,-0.6907055665864528,-0.6474765620252486,-1.5011600806618943,-1.0071683555221607,-0.514941714450237,0.0923149637281031,0.3410646354022658,-5.989621598240421
585,H. Kirabira,0.07635084221948565,0.9974765335597748,0.7862098241570662,0.5301691128272931,1.0947744312522063,0.5555305216772094,0.39101056026374625,1.1236724557280375,1.167135640901845,0.7520706116866194,-0.30170654632179555,-0.5179032428932899,0.753962037077136,-0.18894100486182372,0.9348348123730722,1.16431833732857,0.005028149997502366,1.3938176925560555,0.4990376418959504,11.21684841142466
586,K. Sekh,-0.8004523781075071,0.5468193643324677,1.6076606436338734,1.2661447617338113,1.6016052010329147,0.27227718088307584,1.0233780803352857,1.5233299190920393,-0.1228563832528279,0.2025047992598756,-0.6777164831695581,-0.5636844866668819,0.5613396899219908,0.08618032943623123,1.8605128717263597,1.707190010541253,-0.514941714450237,0.35261550949369364,0.07777629124612472,10.009683207021983
587,A. Schumacher,-1.6772555984345,-1.2001101118857456,-1.185272142587271,-1.4824989882640016,-1.3307728241268983,,-1.220906647761746,-1.3287710694601556,,,,-0.5636844866668819,-0.30546087227616237,-0.005526781996453764,-1.0139611020549009,-1.2243170248072337,,-0.2721058003437236,0.13043396007735292,-12.680209490588323
588,F. Akwero,0.29555164730123384,0.9357010564297396,0.9915725290262681,0.7104080472533794,0.3345282765811436,-0.17057852308929108,0.6265984598982415,0.4878537640125799,0.06142819162641107,0.3398962523665614,0.568277229129891,-0.42634075534610605,-0.5943943930088801,-0.6474765620252486,-0.3806024298658096,-0.35572234766694144,-0.3849492483383022,1.3938176925560555,1.3415603431956018,5.1271292300365285
589,R. Nkosi,0.9531540625464785,2.008163847916747,1.6898057255815542,1.8143715206131568,0.8594601452825914,-0.33617278386124616,1.3581608850790416,1.1781712007322196,-0.4914255330113057,0.2025047992598756,1.1703846443436285,1.5422527269183477,2.77649668220616,2.3788581152533554,1.08099450595517,0.13286215822447292,-0.514941714450237,0.4567357277999299,0.920298992545776,19.180135708935712
590,Z. Nakayama,0.07635084221948565,-0.12764732039873816,0.868354906104747,0.36495008960338104,0.5155392657885394,0.36978169627182567,0.3104146998624717,0.7966799857029452,-0.39928324557168626,0.6146791585799333,-1.5427850960480713,-0.15165329270455435,-0.11283852512101722,0.08618032943623123,0.2527562423232816,0.947169668043497,-0.514941714450237,0.30055540034057554,0.39372230423349397,3.047985394216104
591,J. Saidu,2.2683588930369676,-0.4112068875529989,-0.6924016509011864,-0.36351560370205044,0.044910693849310165,0.5435467264897653,-0.3591509096250406,-0.002634941025058508,-0.21499867069244732,-0.85082967455805,-1.643545928798125,0.0772529261634054,-0.5943943930088801,-1.0143050077559885,-0.867801408472803,0.18714932554574124,-1.0349115788979766,-0.480346236956196,0.28840696657103754,-10.240834720581148
592,K. Clark,1.8299572828734711,0.41820484637321376,1.3201528568169911,1.0633759605044644,0.8413590463618519,0.0500322519522937,0.9241831752260247,1.1781712007322196,1.0749933534622251,0.24830195029543736,0.27828263731266223,1.5422527269183477,-0.40177204585373494,-1.1060121191886734,0.10659654874118372,0.4585851621520825,-1.2948965111218462,1.3417575834029376,1.1835873367019172,11.05711324366307
593,E. Poto?nik,0.9531540625464785,-0.9854150110403769,-0.5281114870058251,-0.8591726733737871,-1.294570626285419,-1.9294728258282485,-0.6629353065221525,-1.1471085861128818,-0.7678523953301641,,1.1089451121789613,-0.42634075534610605,0.07978382203412793,-0.18894100486182372,-1.3550003870797962,-1.3328913594497702,-1.2948965111218462,-0.3762260186499598,0.39372230423349397,-10.613329647015096
594,Z. Banda,-1.0196531831892552,-0.38082550535789955,0.33441187344482237,-0.2884160476911812,0.026809594928570567,0.5767745222367694,-0.29095441236242353,0.015531307309668662,0.06142819162641107,0.5688820075443712,0.003033533214953352,-0.24321578025173823,0.4650285163444183,0.17788744086891622,0.30147614018398095,0.024287823581936444,0.13502061610943733,-0.011805254578133093,0.025118622414896506,0.4808200063785213
595,L. De Wit,2.2683588930369676,1.9403120943476917,3.0041270367444457,2.370108235093589,2.3437502567832373,0.08162589381010123,2.0215268129972253,2.1228161141380424,0.9828510660226056,0.11091049718875157,0.2979432876053553,2.228971383522227,0.9465843842322811,1.1866656666284507,2.7861909310796467,2.847220524287886,1.3049528111168511,0.5608559461061661,0.6570106483896351,30.062782483131155
596,G. González,0.29555164730123384,0.05464097277185807,0.37548441441866276,1.61160271938381,0.9680667388070291,-0.3612298101622657,1.382959611356357,1.0873399590585828,-0.21499867069244732,0.3398962523665614,0.5830227168494108,1.5422527269183477,0.6576508634995634,0.08618032943623123,0.8861149145123729,1.0557440026860334,-0.514941714450237,-0.5844664552624322,-0.2381697217412446,9.01270149705743
597,G. Owusu,0.5147524523829821,1.0541884469906273,1.19693523389547,0.29736048919359853,0.5517414636300186,0.3866679531268603,0.2546175657385124,0.5605187573514894,1.167135640901845,0.5688820075443712,-1.2527905042308423,-0.3805595115725141,0.6576508634995634,-0.37235522772719365,0.8373950166516735,0.7300209987584237,1.434945277228786,-0.2721058003437236,0.4990376418959504,8.4340387649159
598,E. Kiyingi,-1.0196531831892552,-1.14441091119473,-0.6102565689535058,-0.40106538170748507,1.3843920139840395,3.5089913174191194,-0.37155027276369823,1.414332429083675,-1.8735598446055977,-1.7209755442337276,12.735762179020565,-0.5179032428932899,-0.30546087227616237,0.36130166373428624,-0.9165213063335023,-0.4642966823094779,-0.6449341805621718,-0.3241659094968417,-0.7120887412222985,8.377936961499941
599,H. Kelmendi,0.9531540625464785,-1.1616270277719531,-1.0620545196657498,-1.444949210258567,-1.3488739230476379,,-1.2457053740390611,-1.0926098411087,,,,-0.3347782677989221,-0.11283852512101722,-1.1977192306213587,-1.1114008977762997,-1.6043271960561116,,0.0923149637281031,-0.13285438407878813,-21.608538742139167
600,U. Taaka,-1.0196531831892552,0.9569680239663092,-0.15845861824126192,-0.3109459144944419,-0.4800211748521378,-0.8138904374698142,-0.21035855196114897,-0.8019498677530622,1.0749933534622251,1.7138107834334209,-0.3311975217608356,-0.472121999119698,-0.8833279137415979,-0.4640623391598786,-0.42932232772650897,-0.08428651106060019,-0.7749266466741067,0.30055540034057554,0.44637997306472216,-2.7418154729370956
601,G. Abdi,0.9531540625464785,-1.184919420788196,-0.7745467328488672,7.889925601892476,-1.2221662306024608,-1.9327411336066425,6.342704866819411,-1.0926098411087,-0.1228563832528279,,-0.2967913837486223,-0.1058720489309624,0.4650285163444183,-1.0143050077559885,1.032274608094471,1.001456835364765,-0.7749266466741067,-2.2503899481622116,-2.6077648191465137,4.304654894435918
602,E. Munetsi,2.9259613082822122,1.600040613762579,-0.03524099531974085,0.004472220751208678,0.2440227819774456,0.48471718647867607,-0.005769060173297971,0.288025032330579,-0.5835678204509253,-0.3470610131668682,-0.7293256901878787,0.031471682389813474,-0.016527351543444636,-0.4640623391598786,0.5937955273481769,-0.13857367838186835,1.3049528111168511,-0.8447670010280227,-0.13285438407878813,4.179709830946828
603,B. Bernardi,-1.2388539882710035,-1.2112499520239488,-1.2263446835611111,-1.4224193434553063,-1.294570626285419,,-1.1837085583457732,-1.0744435927739726,,,,-0.42634075534610605,0.27240616918927313,-0.5557694505925636,-1.6473197742439922,-1.495752861413575,,0.6129160552592842,-0.34348505940370094,-12.234936421267918
604,O. Acayo,-1.8964564035162481,-1.2203643666824786,-1.1441996016134306,-1.4674790770618278,-1.167862933840242,,-1.220906647761746,-1.1652748344476092,,,,-0.06009080515737044,-0.5943943930088801,-0.2806481162945087,-1.0139611020549009,-1.7129015306986481,,0.40467561864681173,-0.29082739057247275,-12.830691584063555
605,O. Mor,-1.4580547933527517,-1.1717541551703194,-0.8566918147965479,-1.4824989882640016,-1.204065131681721,,-1.2147069661924172,-1.3832698144643374,,,,-0.3347782677989221,0.27240616918927313,-0.2806481162945087,-1.160120795636999,-0.7357325189158194,,0.24849529118745742,0.18309162890858113,-10.578328273283034
